country,year,Effective Parliament (highest score=1),Election free and fair (highest score=1),Election government intimidation (highest score=1),Voter turnout (highest score=1),Fair trial (highest score=1),Judicial Independence (highest score=1),Predictable Enforcement (highest score=1),Freedom of Religion (highest score=1),Free Political Parties (highest score=1),Harassment of journalists (highest score=1),Media bias (highest score=1),Media freedom (highest score=1),Freedom of the Press (highest score=1),Gender Equality (highest score=1),Educational equality (highest score=1),Health equality (highest score=1),Infant mortality rate (highest score=1),Life expectancy (highest score=1),Mean years of schooling (highest score=1),Human Development Index,Urban population (% of total population),Gini coefficient,GDP,Free and fair elections index,Liberal democracy index,ethnicity_ratio
Lithuania,1990,0.8611652173880202,0.8154000000000003,0.8389000000000006,0.7935559288525837,0.7802760869954,0.7473304347767851,0.5996608695635359,0.8425,0.7203999999999998,0.7259217391303991,0.7749304347788097,0.0,0.6491844219417544,0.6680000000000001,0.8392000000023927,0.90824759597308,0.9282869565248576,0.7860000000000005,0.4718863709754259,0.74,67.583,0.4486901162944665,6.02041089611117,0.788,0.728,0.0
Latvia,1990,0.6731950904941186,0.7928695652028637,0.7456521739277377,0.6187000000000005,0.6700000000000002,0.623115072841756,0.5945,0.8164999999999998,0.5626782608541987,0.7637913043473645,0.7673000000000001,0.6469565217280433,0.7042999999999999,0.7100278597135912,0.7939862261991948,0.6771822050359333,0.9188999999999998,0.7547000000000015,0.4757143952756451,0.732,69.25,0.4978209889971015,3.789081794032738,0.542,0.448,0.0
Australia,2023,0.8739589743589742,0.86,0.8489062527951319,0.7991076923076923,1.0,1.0,0.8696974358944942,0.9757675213675212,0.7399999999999998,0.75,0.6873200097179506,1.0,0.8183173758188786,0.8523794871794879,0.6686273504010387,0.6129452990810478,0.9968512820512816,0.9924581196543728,0.4846735042689261,0.9466599999951484,86.617,0.5087166050671552,2.9416062358129373,0.963,0.804,0.84
Austria,2023,0.6765205133560812,0.8154504167614505,0.8386699454567861,0.6387242943164892,1.0,0.7636051282057004,0.7376470935123507,0.73,0.7399999999999998,0.75,0.8299999999999998,1.0,0.67,0.7892786324786325,0.6999999999999998,0.91,0.9840102564043036,0.9364400178819778,0.4680940170957797,0.9190143589656828,59.53,0.4198652007142849,3.716595441514665,0.936,0.773,0.93
Belgium,2023,0.7618427350361685,0.8933353346074,0.8987881283974275,0.7802849241998047,1.0,0.7627658119658121,0.8067931623931623,0.727388034188035,0.62,0.73,0.8596749241478392,1.0,0.8598803418776129,0.8382547008493475,0.7347897435704454,0.89,0.984128689334284,0.959740795642574,0.5036649572649563,0.9763890967151384,98.189,0.4333109278871794,2.195240806141276,0.972,0.814,0.59
Canada,2023,0.66233756771544,0.8103213675213676,0.8178290598290601,0.6531086823961232,1.0,0.8077059829059828,0.8050683760588981,0.84,0.7399999999999998,0.7567658119668224,0.7745401709401709,1.0,0.8051863247895312,0.7832239316239318,0.7609094017094016,0.8293675213675216,0.9836820512820512,0.9626823921571486,0.508082051282051,0.9449223931616472,81.862,0.5198499903296705,1.887994869721552,0.948,0.755,0.59
Chile,2023,0.9765094017094,0.8931001348719292,0.823070085447398,0.5,1.045579487179488,0.8777367521367516,0.8021811965811967,0.952752136752137,0.66,0.7078974358974355,0.71,1.1652991452991517,0.6732359123416245,0.6361196580940032,0.5597435897435896,0.4938754708855413,0.9674054677889216,0.936541880338666,0.4531052683023517,0.8723951106258028,88.012,0.7405742706811146,2.060670761784151,0.956,0.786,0.91
Colombia,2023,0.6548034188134295,0.7602871795143074,0.8662564102996839,0.5796923076923086,0.67,0.6457299145299146,0.5056068376068379,0.9017675213675204,0.4906787869113032,0.49,0.6629743589743591,0.5,0.6491589743589743,0.4918000000059237,0.3,0.3847350427350422,0.9607686602503236,0.8887656869337661,0.38651304270752,0.8033022222222233,82.354,0.6646630028414169,6.341343326979729,0.737,0.565,0.7041692307692308
Costa Rica,2023,0.8636068376068371,0.884340336167952,0.8765527411305811,0.5404854701139357,1.0,0.8756871794891765,0.6910290598290598,0.9084888888888888,0.6552376068214016,0.6999999999999998,0.8806495726689718,1.0,0.7503025640889973,0.8506427350290551,0.7340717948754758,0.84,0.9796068376068376,0.940977777774954,0.4013145299254006,0.8391145299145304,82.622,0.6939190255555552,3.887611182885103,0.943,0.816,0.8370000000000001
Czechia,2023,0.7839080656121951,0.86,0.922420512820512,0.6376959856379472,1.0,0.740338764313492,0.7490632478632477,0.6311349821044132,0.6020957264117897,0.7308205128205127,0.6579162392797571,1.0,0.5809316238523934,0.7334005923621589,0.8214358974358975,0.9499999999999998,0.9876153846116154,0.945418803417553,0.4866517578648199,0.868431705457624,74.552,0.3853711830729167,0.8490807635631485,0.948,0.805,0.0
Denmark,2023,1.0,0.8868376068376067,0.8338662711903453,0.7511473180311441,1.0,1.0,0.9213392616366036,0.8586222222120341,0.7399999999999998,0.96,0.98,1.0,1.0,0.950184615384615,0.91,1.0,0.987748717944811,0.9716615384615386,0.5343326979082121,0.947746534460748,88.495,0.4633788351241339,2.0255179348182946,0.961,0.883,1.0
Estonia,2023,0.8619384615384611,0.8897855072358141,0.9351014492709312,0.5562461538461534,0.5560782608654762,0.8686153846153841,0.5479913043567421,1.0091384615384618,0.6335152884130366,0.86,0.8421000000000003,0.0,0.9210241842083632,0.8565018157751183,0.9687451505222952,0.84,1.002079821621919,0.9129702151549282,0.5127384615427673,0.9241909401540624,69.81,0.4633409760526321,-2.3249729141220827,0.964,0.845,0.0
Finland,2023,0.857302564102564,0.825390065117972,0.859326367455651,0.6822871794871794,1.0,0.8996239316421679,0.8402410256109079,0.9002119657990306,0.7399999999999998,0.8830769230769231,0.7984615384475546,1.0,0.8146974358694479,0.9583706441044342,0.73,0.7824719182826811,1.0061538461538462,0.9832341880341886,0.5077443012123695,0.9302689626674692,85.773,0.4731450876841681,1.2711620852961814,0.957,0.82,0.93
France,2023,0.7283692307692311,0.8991890783217968,0.9490212366363266,0.7501914529914533,0.9134666666666664,0.796468376071175,0.7600923076923074,0.6396786324786312,0.7399999999999998,0.86,0.9708410256410254,1.0,0.9086256410256413,0.8796649572649571,0.8299999999999998,0.5444966288632713,0.9940551280415092,0.9776695310356444,0.4810902324013568,0.8974170940055046,81.777,0.4394140119291819,2.151622057628089,0.951,0.81,0.976
Germany,2023,0.9614700854700852,0.808589743557377,0.8808786324640323,0.6321743589743587,1.0,0.8010940170874505,0.9337162393162396,0.658666666666667,0.7399999999999998,0.691087799903471,0.75,1.0,0.8254194156870653,0.9066957264697066,0.7899999999999999,0.8780034188034187,0.9828046652728516,0.9657623931600624,0.5384069473793716,0.9465623931493496,77.765,0.514170918205128,1.1350745120143226,0.955,0.812,0.0
Greece,2023,0.7212205128205128,0.9252598476305138,0.9135521367465316,0.6904649572649575,0.6700000000000002,0.6175213675186342,0.6136222222211529,0.6900717948717952,0.7399999999999998,0.57,0.5674034187734378,0.5,0.6673128204914747,0.7654222222222229,0.8383760683749699,0.7635555555555555,0.9863333333282468,0.968507355588372,0.4742410256403389,0.8924147008349337,80.673,0.4759733688685388,6.852484865193078,0.948,0.582,0.96
Hungary,2023,0.52,0.5,0.51,0.6498427350427348,0.6450666666235065,0.391227350394729,0.51,0.6735384614630675,0.54,0.4232722396409372,0.4587128204836972,0.5,0.3410547008024878,0.679431403244962,0.5876324786322868,0.5850341323966859,0.9921569208254368,0.9123145299145284,0.4431221459126391,0.8676278632357253,72.864,0.4990120420024411,5.175545693285843,0.615,0.325,0.9
Iceland,2023,0.6714358974358977,0.8591890782117844,0.9126700854700852,0.7658341880801629,1.0,0.8274427350455369,0.7997230769189514,0.9998854701017308,0.6585299145299146,0.5760222221949789,0.7901538461538458,1.0,0.7443299145188575,0.8095553276580176,0.9802461538461538,0.87,0.9977179124616667,0.9957692307677206,0.525996581196581,0.949639658111778,94.042,0.3917814690188033,4.475464405171903,0.914,0.744,1.0
Ireland,2023,0.7829769361851504,0.9461675213675216,0.9693401709401704,0.56,1.0,0.8469982905982906,0.8226871794958015,0.9991008547008547,0.7399999999999998,0.84,0.7710923076410836,1.0,0.8409692307473051,0.8025641025756158,0.7945880341880343,0.6944338217872428,0.987717912462358,0.9963111111111108,0.4940871794838131,0.9005273504028537,64.466,0.485230280700041,7.395210622519515,0.953,0.831,1.0
Israel,2023,0.8269230769178364,0.8188649572649571,0.8029504273504275,0.7000239316388388,0.7164957264957268,0.7027508954270161,0.6039897435268813,0.7922512820666157,0.5522940170940174,0.6499999999999999,0.75,1.0,0.6458803418803418,0.6904068376068377,0.56,0.7205128204673201,0.9889914426166796,0.9876153846127238,0.4767008547007179,0.919777941682696,92.854,0.6141274274935313,4.677104967647802,0.876,0.634,0.3099999999999999
Italy,2023,0.8832307692307699,0.8904425892978907,0.9770085470406684,0.5513367520977681,0.6700000000000002,0.6809846153846153,0.6556119658232546,0.7744341880341867,0.7399999999999998,0.8326051282148228,0.8112547008547013,0.5,0.7043521367521369,0.8245487179615623,0.8000000000000002,0.8975280817176099,1.0046290598290597,0.9792524237946054,0.4543350427350425,0.8701803418692862,71.973,0.5335097128681161,4.018928714350782,0.946,0.757,0.935
Japan,2023,0.7364918772364035,0.7642478870111518,0.8207923351437785,0.55,1.0600769230971991,0.6885299145299149,0.7785948717951641,0.9474632478632476,0.7399999999999998,0.6812324786293686,0.6047897435703362,1.0,0.6425572649393416,0.6051452991452995,0.97,0.9200000000000002,1.0057641025641026,1.003338461535833,0.5353179487200919,0.933698446071503,92.043,0.5603900990952906,1.3862371757622318,0.928,0.731,0.9778551944932588
South Korea,2023,0.8229641025641019,0.91,0.7692314350424567,0.77,1.0,0.6885982905982906,0.6707675911311526,0.8481948717948704,0.6292136752088027,0.65,0.8,1.0,0.69,0.5942547008150996,0.93,0.8731384614798117,0.9798017093908128,0.9810550388901902,0.5490119658049366,0.930488918406354,81.456,0.5232127280444452,2.8392851486330737,0.946,0.604,1.0
Latvia,2023,0.6459646538714878,0.8667915273289282,0.7974269787896446,0.6187000000000005,0.67,0.8114346137444954,0.6739045348076615,0.844676923076923,0.6512276477058663,0.6885792641970738,0.8310153846153847,1.0047937569011085,0.7319692307692307,0.8714799321605824,0.6872660092776641,0.6025772196589969,0.9714344305466512,0.846334000423667,0.5186523795073299,0.9155991452863788,68.671,0.4750713934710144,3.895213617028365,0.935,0.768,0.0
Lithuania,2023,0.8187888517343254,0.8154000000000003,0.9158153846153848,0.5883900426319997,0.7802760869954,0.9103879598590368,0.6873297658669912,0.8425,0.7082153846153845,0.7600646599616994,0.9006443701258036,1.1089101005345583,0.8099812458094675,0.793907692307692,0.7077641025435923,0.7084119978535455,0.9975612040082352,0.8763692307692308,0.5412540954857832,0.9379107692307684,68.694,0.5186687909683796,1.5184542163836774,0.908,0.735,0.0
Luxembourg,2023,0.7836820512773102,0.8488989382749423,0.8916649572649575,0.482386324786324,1.0,0.6731179487179486,0.8782666666552359,0.9835897435897436,0.7399999999999998,0.73,0.91,1.0,0.8392909857011546,0.7266051282051276,0.93,0.89,1.0001042734983514,1.0007076923076923,0.507880106826633,0.9419972649454847,92.078,0.4776378538274781,-0.3585450123369452,0.952,0.798,0.533
Mexico,2023,0.371576068323975,0.8204547008546985,0.65,0.54,0.33,0.4269162392661201,0.4111811965717606,0.8302461538461525,0.5676957264957263,0.4410222222222231,0.74,0.5,0.5205777777459843,0.5471538461432033,0.3884750716679264,0.3859897435897436,0.9378912593274435,0.826993204923383,0.3585538461538462,0.7593797588197049,81.582,0.7767387987547298,3.2128385503684123,0.673,0.299,0.8009999999999999
Netherlands,2023,0.9228717948717952,0.7895135383005254,0.8841170085797785,0.7086256410256415,1.0,0.845127474378387,0.8061623931422446,0.9758564102564103,0.7399999999999998,0.7021572366866167,0.7802358974358974,1.0,0.8176376068376068,0.8748102563847624,0.793162393162393,0.9854700854610172,0.9967658119666432,0.9747195678974094,0.5185094017026586,0.949365128205244,93.179,0.4389385163899062,3.3562637685635863,0.951,0.8,0.9499999999999998
New Zealand,2023,0.7511325374525768,0.9069333333333338,0.929384615384615,0.6939282051282047,1.0,0.87,0.854731623931624,0.9954119658119658,0.7399999999999998,0.7385299145299147,0.7457435897435891,1.0,0.7775897435897436,0.913661538461538,0.87,0.86,0.9909435897435898,0.9679407125313446,0.5015982905984941,0.936520258517703,86.985,0.4027120186365494,2.562480073521064,0.96,0.831,0.6767312187730568
Norway,2023,0.94,0.8719658119658122,0.8769331355870236,0.7482188034188035,1.0,1.0,0.9494017093767296,1.002011965804627,0.74,0.8763025641073909,0.9147863247482064,1.0,0.925018803418804,0.9564598077558912,0.97,0.9499999999999998,0.9982017094022808,0.991890598290598,0.5383965811965812,0.9694294799046476,83.995,0.4543505285754987,2.0824889532274824,0.959,0.836,1.0
